DIRECTORIO_MZ,DIRECTORIO_PRED,DIRECTORIO_HOG,DIRECTORIO_PER,periodo,SECTOR,Cod_Locali,Nom_Locali,Cod_UPL,Nom_UPL,A6x2,A6x3,C1,D1,E1,E1x1,G1,H1,C303,sexo_jefe,Ax201,Bx201,Cx201,Dx201,Ex201,Fx201,Gx201,Hx201,Ix201,Jx201,Ax202,ind_distribuciontareas_202,Jx402,Jx403,Kx404_1,Kx404_2,Kx404_3,Kx404_4,Kx404_5,Kx404_6,Lx404_1,Lx404_2,Lx404_3,Lx404_4,Lx404_5,Lx404_6,Mx404_1,Mx404_2,Mx404_3,Mx404_4,Mx404_5,Mx404_6,Nx404_1,Nx404_2,Nx404_3,Nx404_4,Nx404_5,Nx404_6,F405,G406,IPS_dia,IPS_noche,IPSJ_A,IPSJ_C,IPSJ_E,Dx704,ICG_D,Bx704,ICG_B,Ax102,Bx102,Cx102,Dx102,Ex102,Fx102,Gx102,A101,ind_salud_101,ind_salud_102,fexp_calp_anu,fexp_calh_anu
202511107,202511107004,20251110700401,2025111070040101,202511,Sector Centro Ampliado,15,ANTONIO NARIÑO,UPL22,Restrepo,0,76,5,1,1,,1,3,2,1,1,1,1,1,1,1,1,,,7.0,3,2,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,3,5.0,3.0,4.0,4.0,2.0,4,4.0,2,2.0,0,0,0,0,0,0,0,4,1,0,120.752090928587,104.668487394958
202511107,202511107005,20251110700501,2025111070050101,202511,Sector Centro Ampliado,15,ANTONIO NARIÑO,UPL22,Restrepo,0,40,4,1,1,,3,3,2,1,3,1,3,3,3,3,3,3.0,8.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,4.0,3.0,2.0,4,4.0,3,3.0,0,0,0,0,0,0,0,4,1,0,241.504181857174,104.668487394958
202511108,202511108001,20251110800101,2025111080010102,202511,Sector Centro Ampliado,18,RAFAEL URIBE URIBE,UPL22,Restrepo,0,38,4,1,2,,2,3,2,1,3,1,3,8,2,3,3,3.0,2.0,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2.0,1.0,2.0,,2.0,4,4.0,99,,1,1,1,1,1,1,1,3,0,1,105.009743774811,67.8833430063842
202511108,202511108001,20251110800102,2025111080010202,202511,Sector Centro Ampliado,18,RAFAEL URIBE URIBE,UPL22,Restrepo,0,54,4,1,2,,3,3,2,1,4,4,4,8,4,4,4,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2.0,2.0,1.0,,2.0,4,4.0,4,4.0,0,0,0,0,0,0,0,4,1,0,175.016239624684,67.8833430063842
202511108,202511108002,20251110800201,2025111080020104,202511,Sector Centro Ampliado,18,RAFAEL URIBE URIBE,UPL22,Restrepo,1,84,2,1,1,,2,3,2,2,5,5,5,8,2,5,5,,,5.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,6,6,,,2.0,,2.0,4,4.0,99,,0,0,0,0,0,0,0,3,0,0,210.019487549621,67.8833430063842
202511108,202511108003,20251110800301,2025111080030101,202511,Sector Centro Ampliado,18,RAFAEL URIBE URIBE,UPL22,Restrepo,2,33,5,1,2,,1,3,2,2,4,4,4,8,4,4,4,,,,1,1,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2.0,2.0,,,,4,4.0,99,,0,0,0,0,0,0,0,4,1,0,140.012991699747,67.8833430063842
202511108,202511108004,20251110800401,2025111080040101,202511,Sector Centro Ampliado,18,RAFAEL URIBE URIBE,UPL22,Restrepo,1,79,3,1,2,,2,3,2,2,3,3,3,8,3,3,3,,,8.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,2.0,,2.0,4,4.0,4,4.0,0,0,0,0,0,0,0,4,1,0,210.019487549621,135.766686012768
202511108,202511108005,20251110800501,2025111080050103,202511,Sector Centro Ampliado,18,RAFAEL URIBE URIBE,UPL22,Restrepo,2,92,2,2,1,,1,3,1,1,6,6,4,8,4,4,4,,,5.0,1,1,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,3,3.0,3.0,4.0,,,4,4.0,99,,0,0,0,0,0,0,0,4,1,0,140.012991699747,67.8833430063842
202511109,202511109001,20251110900101,2025111090010101,202511,Sector Centro Ampliado,18,RAFAEL URIBE URIBE,UPL22,Restrepo,0,76,4,2,1,,2,3,2,2,1,3,2,2,1,3,2,,,8.0,2,1,,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,6,2.0,,2.0,2.0,1.0,3,3.0,3,3.0,1,0,0,0,0,0,0,4,1,0,292.754437190381,189.250532017798
202511109,202511109002,20251110900201,2025111090020101,202511,Sector Centro Ampliado,18,RAFAEL URIBE URIBE,UPL22,Restrepo,0,48,5,1,1,,5,3,2,1,1,1,1,8,1,1,1,,,,2,1,,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,2,5.0,2.0,1.0,4.0,3.0,4,4.0,4,4.0,0,0,0,0,0,0,0,5,1,0,97.5848123967936,94.6252660088992
202511109,202511109003,20251110900301,2025111090030102,202511,Sector Centro Ampliado,18,RAFAEL URIBE URIBE,UPL22,Restrepo,0,59,4,1,1,,3,3,2,1,4,4,4,4,4,4,1,,,,2,1,2.0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,1.0,1.0,2.0,2,2.0,4,4.0,1,0,1,0,0,0,0,3,0,0,390.339249587174,94.6252660088992
202511109,202511109004,20251110900401,2025111090040102,202511,Sector Centro Ampliado,18,RAFAEL URIBE URIBE,UPL22,Restrepo,0,66,2,1,1,,2,3,2,1,4,1,4,8,3,3,1,,,8.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,1.0,4.0,3.0,2,2.0,1,1.0,0,0,0,0,0,0,0,4,1,0,878.263311571143,283.875798026698
202511109,202511109005,20251110900501,2025111090050101,202511,Sector Centro Ampliado,18,RAFAEL URIBE URIBE,UPL22,Restrepo,0,62,4,1,1,,2,3,2,1,3,3,3,8,3,3,1,,,8.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1.0,1.0,1.0,1.0,1.0,2,2.0,2,2.0,0,0,0,0,0,0,0,4,1,0,390.339249587174,189.250532017798
202511109,202511109006,20251110900601,2025111090060103,202511,Sector Centro Ampliado,18,RAFAEL URIBE URIBE,UPL22,Restrepo,3,48,4,2,1,,2,3,2,2,4,6,4,8,1,5,5,4.0,4.0,8.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,,4.0,4.0,4,4.0,4,4.0,0,0,0,0,0,0,0,4,1,0,634.301280579159,94.6252660088992
202511109,202511109007,20251110900701,2025111090070101,202511,Sector Centro Ampliado,18,RAFAEL URIBE URIBE,UPL22,Restrepo,0,36,5,2,2,,1,3,2,2,1,8,1,1,1,1,1,6.0,1.0,,2,1,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,1,4.0,1.0,3.0,4.0,2.0,4,4.0,2,2.0,1,1,0,1,0,0,1,3,0,0,292.754437190381,283.875798026698
202511109,202511109008,20251110900801,2025111090080102,202511,Sector Centro Ampliado,18,RAFAEL URIBE URIBE,UPL22,Restrepo,1,25,5,2,2,,3,3,2,1,3,8,3,3,3,3,3,3.0,3.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,3,3.0,3.0,4.0,4.0,3.0,4,4.0,1,1.0,0,0,0,0,0,0,0,4,1,0,292.754437190381,141.937899013349
202511109,202511109008,20251110900802,2025111090080201,202511,Sector Centro Ampliado,18,RAFAEL URIBE URIBE,UPL22,Restrepo,0,45,5,2,2,,5,3,2,2,4,8,1,8,1,1,1,8.0,8.0,,3,2,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,1,4.0,1.0,2.0,4.0,4.0,3,3.0,1,1.0,0,0,0,0,0,0,0,5,1,0,146.37721859519,141.937899013349
202511110,202511110001,20251111000101,2025111100010101,202511,Sector Centro Ampliado,18,RAFAEL URIBE URIBE,UPL22,Restrepo,0,78,3,1,1,,2,3,2,1,3,3,3,8,3,3,3,,,3.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,5.0,,2.0,99,,4,4.0,0,0,0,0,0,0,0,4,1,0,343.668252353925,166.62275101567
202511110,202511110002,20251111000201,2025111100020101,202511,Sector Centro Ampliado,18,RAFAEL URIBE URIBE,UPL22,Restrepo,0,57,4,1,2,,2,3,2,1,4,4,4,8,4,4,4,,,4.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2.0,1.0,5.0,2.0,2.0,4,4.0,4,4.0,0,0,0,0,0,1,0,5,1,0,429.585315442407,166.62275101567
202511110,202511110003,20251111000301,2025111100030101,202511,Sector Centro Ampliado,18,RAFAEL URIBE URIBE,UPL22,Restrepo,0,77,3,1,1,,5,3,1,1,1,1,1,1,1,1,1,,,1.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2.0,1.0,1.0,2.0,2.0,2,2.0,2,2.0,1,1,1,1,1,1,1,2,0,1,229.11216823595,222.163668020894
202511110,202511110004,20251111000401,2025111100040102,202511,Sector Centro Ampliado,18,RAFAEL URIBE URIBE,UPL22,Restrepo,5,68,3,1,1,,2,3,2,2,4,4,4,4,4,4,4,4.0,4.0,8.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,3.0,,2.0,4,4.0,4,4.0,0,0,0,0,0,0,0,3,0,0,200.473147206456,55.5409170052234
202511110,202511110005,20251111000501,2025111100050101,202511,Sector Centro Ampliado,18,RAFAEL URIBE URIBE,UPL22,Restrepo,2,45,2,2,1,,1,3,2,1,4,4,4,4,4,4,4,,,8.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,1.0,2.0,2.0,2,2.0,4,4.0,0,0,0,0,0,0,0,4,1,0,200.473147206456,55.5409170052234
202511110,202511110006,20251111000601,2025111100060102,202511,Sector Centro Ampliado,18,RAFAEL URIBE URIBE,UPL22,Restrepo,0,54,4,2,2,,3,3,2,2,4,4,4,8,4,4,4,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2.0,1.0,2.0,,2.0,3,3.0,2,2.0,0,0,0,0,0,1,0,4,1,0,114.556084117975,55.5409170052234
202511111,202511111001,20251111100101,2025111110010101,202511,Sector Centro Ampliado,17,CANDELARIA,UPL23,Centro Histórico,0,65,2,2,2,,3,2,1,2,3,7,3,8,3,3,3,,,3.0,3,2,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,6,3.0,,2.0,2.0,2.0,3,3.0,4,4.0,1,0,0,0,0,0,0,3,0,0,93.88,45.3645833333333
202511111,202511111001,20251111100102,2025111110010202,202511,Sector Centro Ampliado,17,CANDELARIA,UPL23,Centro Histórico,2,22,3,1,2,,3,2,2,1,4,7,4,4,4,4,4,4.0,4.0,,2,1,,,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,2.0,2.0,2.0,2,2.0,4,4.0,0,0,0,0,0,0,0,4,1,0,117.35,45.3645833333333
202511111,202511111002,20251111100201,2025111110020101,202511,Sector Centro Ampliado,17,CANDELARIA,UPL23,Centro Histórico,0,47,5,1,1,,4,2,1,1,1,7,1,1,1,1,1,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,2.0,4.0,2.0,4,4.0,4,4.0,0,0,0,0,0,0,0,4,1,0,46.94,45.3645833333333
202511111,202511111003,20251111100301,2025111110030101,202511,Sector Centro Ampliado,17,CANDELARIA,UPL23,Centro Histórico,0,47,5,2,2,,6,2,1,2,1,8,1,1,1,1,1,,,,2,1,2.0,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2.0,2.0,2.0,4.0,2.0,3,3.0,4,4.0,0,0,0,0,0,0,0,4,1,0,46.94,45.3645833333333
202511111,202511111003,20251111100302,2025111110030201,202511,Sector Centro Ampliado,17,CANDELARIA,UPL23,Centro Histórico,2,30,2,1,2,,6,2,1,2,1,8,1,1,1,1,1,,,4.0,3,2,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,6,3.0,,2.0,4.0,2.0,2,2.0,2,2.0,1,0,0,0,0,0,0,3,0,0,70.41,45.3645833333333
202511111,202511111004,20251111100401,2025111110040101,202511,Sector Centro Ampliado,17,CANDELARIA,UPL23,Centro Histórico,2,19,3,1,1,,1,2,2,1,4,6,4,4,4,4,4,4.0,4.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,2.0,4.0,3.0,2,2.0,2,2.0,0,0,0,0,0,0,0,4,1,0,140.82,45.3645833333333
202511111,202511111005,20251111100501,2025111110050103,202511,Sector Centro Ampliado,17,CANDELARIA,UPL23,Centro Histórico,2,23,4,2,2,,5,2,2,2,4,4,4,4,4,4,4,4.0,4.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,3.0,4.0,2.0,2,2.0,4,4.0,0,0,0,0,0,0,0,4,1,0,117.35,45.3645833333333
202511111,202511111006,20251111100601,2025111110060101,202511,Sector Centro Ampliado,17,CANDELARIA,UPL23,Centro Histórico,0,69,3,1,1,,5,2,2,1,1,6,1,1,1,1,1,,,1.0,3,2,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2.0,2.0,,4.0,2.0,2,2.0,4,4.0,0,0,0,0,0,0,0,3,0,0,46.94,45.3645833333333
202511111,202511111006,20251111100602,2025111110060201,202511,Sector Centro Ampliado,17,CANDELARIA,UPL23,Centro Histórico,0,59,5,2,1,,3,2,2,2,4,6,4,8,4,4,4,,,,2,1,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,2.0,4.0,2.0,2,2.0,4,4.0,0,0,0,0,0,0,0,4,1,0,70.41,45.3645833333333
202511111,202511111007,20251111100701,2025111110070101,202511,Sector Centro Ampliado,17,CANDELARIA,UPL23,Centro Histórico,0,44,4,1,1,,6,2,2,1,1,6,1,1,1,1,1,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,2.0,4.0,2.0,2,2.0,4,4.0,0,0,0,0,0,0,0,4,1,0,46.94,45.3645833333333
202511111,202511111008,20251111100801,2025111110080101,202511,Sector Centro Ampliado,17,CANDELARIA,UPL23,Centro Histórico,0,50,5,2,2,,3,2,2,2,3,6,3,3,3,3,3,,,,2,1,,,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,2.0,2.0,4.0,3.0,2.0,2,2.0,4,4.0,0,0,0,0,0,0,0,3,0,0,93.88,45.3645833333333
202511111,202511111008,20251111100802,2025111110080201,202511,Sector Centro Ampliado,17,CANDELARIA,UPL23,Centro Histórico,0,72,1,2,2,,1,2,1,2,1,7,1,8,1,1,1,,,1.0,3,2,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,6,2.0,,2.0,2.0,2.0,3,3.0,4,4.0,1,1,1,1,1,1,1,3,0,1,46.94,45.3645833333333
202511111,202511111008,20251111100803,2025111110080301,202511,Sector Centro Ampliado,17,CANDELARIA,UPL23,Centro Histórico,0,58,1,1,1,,1,2,1,1,1,8,1,8,1,1,1,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,6,2.0,,2.0,3.0,2.0,3,3.0,4,4.0,0,0,0,0,0,0,0,3,0,0,46.94,45.3645833333333
202511111,202511111009,20251111100901,2025111110090101,202511,Sector Centro Ampliado,17,CANDELARIA,UPL23,Centro Histórico,0,73,3,2,2,,5,2,1,2,6,7,1,1,1,1,1,,,1.0,3,2,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,6,4.0,,3.0,4.0,2.0,2,2.0,4,4.0,0,1,1,1,1,1,0,3,0,1,46.94,45.3645833333333
202511111,202511111010,20251111101001,2025111110100101,202511,Sector Centro Ampliado,17,CANDELARIA,UPL23,Centro Histórico,0,48,4,2,2,,5,2,1,2,4,7,4,8,4,4,4,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,2.0,4.0,3.0,3,3.0,2,2.0,0,0,0,0,0,0,0,3,0,0,93.88,45.3645833333333
202511111,202511111011,20251111101101,2025111110110101,202511,Sector Centro Ampliado,17,CANDELARIA,UPL23,Centro Histórico,0,79,3,1,1,,1,2,2,1,1,6,6,6,1,1,1,,,1.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,3.0,4.0,2.0,4,4.0,2,2.0,0,0,0,0,0,0,0,4,1,0,46.94,45.3645833333333
202511112,202511112001,20251111200101,2025111120010102,202511,Sector Centro Ampliado,3,SANTA FE,UPL23,Centro Histórico,0,72,2,2,2,,2,2,2,2,3,3,2,2,3,3,3,,,8.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,6,6,,,2.0,3.0,2.0,2,2.0,3,3.0,1,1,1,1,1,1,0,3,0,1,197.755834829443,96.1960767294506
202511112,202511112002,20251111200201,2025111120020101,202511,Sector Centro Ampliado,3,SANTA FE,UPL23,Centro Histórico,0,80,3,1,1,,1,2,2,1,1,7,1,8,1,1,1,,,1.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4,6,4.0,,1.0,1.0,1.0,2,2.0,4,4.0,0,0,0,0,0,0,0,3,0,0,98.8779174147217,96.1960767294506
202511112,202511112002,20251111200202,2025111120020201,202511,Sector Centro Ampliado,3,SANTA FE,UPL23,Centro Histórico,0,64,3,2,2,,1,2,2,2,1,6,1,8,1,1,1,,,8.0,3,2,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,3,3.0,3.0,1.0,1.0,1.0,2,2.0,2,2.0,0,0,0,0,0,0,0,4,1,0,98.8779174147217,96.1960767294506
202511112,202511112002,20251111200203,2025111120020301,202511,Sector Centro Ampliado,3,SANTA FE,UPL23,Centro Histórico,0,70,2,2,2,,6,2,1,2,1,6,1,8,1,1,1,1.0,7.0,8.0,3,2,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,3.0,3.0,1.0,4,4.0,2,2.0,0,0,0,1,0,0,0,3,0,0,98.8779174147217,96.1960767294506
202511112,202511112003,20251111200301,2025111120030102,202511,Sector Centro Ampliado,3,SANTA FE,UPL23,Centro Histórico,1,68,2,2,2,,3,2,2,1,3,1,3,2,2,3,3,,,3.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,6,3.0,,1.0,3.0,2.0,3,3.0,2,2.0,0,0,0,0,0,0,0,3,0,0,197.755834829443,96.1960767294506
202511112,202511112004,20251111200401,2025111120040101,202511,Sector Centro Ampliado,3,SANTA FE,UPL23,Centro Histórico,0,65,2,1,1,,5,2,1,1,1,1,1,8,1,8,1,,,8.0,3,2,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2,3.0,2.0,3.0,1.0,1.0,2,2.0,2,2.0,0,0,0,0,0,1,0,4,1,0,98.8779174147217,96.1960767294506
202511113,202511113001,20251111300101,2025111130010102,202511,Sector Centro Ampliado,14,LOS MARTIRES,UPL23,Centro Histórico,0,56,5,1,2,,3,3,2,1,3,6,2,2,3,2,4,,,,2,1,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,1,4.0,1.0,1.0,4.0,1.0,4,4.0,2,2.0,0,0,1,1,0,1,1,3,0,0,237.429896224332,130.198369565217
202511113,202511113002,20251111300201,2025111130020104,202511,Sector Centro Ampliado,14,LOS MARTIRES,UPL23,Centro Histórico,9,19,5,2,2,,2,3,2,1,4,4,4,4,4,1,1,3.0,3.0,8.0,1,1,2.0,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1.0,1.0,1.0,1.0,1.0,2,2.0,2,2.0,0,0,0,0,0,0,0,4,1,0,267.108633252374,65.0991847826087
202511113,202511113003,20251111300301,2025111130030102,202511,Sector Centro Ampliado,14,LOS MARTIRES,UPL23,Centro Histórico,0,83,6,1,1,,2,3,2,1,4,6,2,2,2,5,1,,,5.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,6,1.0,,4.0,,,2,2.0,2,2.0,1,0,0,0,0,1,1,3,0,0,178.072422168249,65.0991847826087
202511113,202511113004,20251111300401,2025111130040102,202511,Sector Centro Ampliado,14,LOS MARTIRES,UPL23,Centro Histórico,0,69,6,1,1,,2,3,2,1,2,1,2,2,2,1,1,,,8.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,1.0,4.0,2.0,4,4.0,4,4.0,0,0,0,0,0,0,0,4,1,0,178.072422168249,65.0991847826087
202511113,202511113005,20251111300501,2025111130050101,202511,Sector Centro Ampliado,14,LOS MARTIRES,UPL23,Centro Histórico,0,46,5,1,1,,3,3,1,1,3,8,3,8,2,3,3,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,1.0,4.0,3.0,4,4.0,2,2.0,0,0,0,0,0,0,0,4,1,0,118.714948112166,65.0991847826087
202511113,202511113006,20251111300601,2025111130060101,202511,Sector Centro Ampliado,14,LOS MARTIRES,UPL23,Centro Histórico,0,34,5,2,2,,5,3,2,2,1,8,1,8,1,1,1,7.0,1.0,,3,2,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,1,3.0,1.0,1.0,2.0,1.0,3,3.0,2,2.0,0,1,1,0,0,0,1,4,1,0,59.357474056083,65.0991847826087
202511113,202511113007,20251111300701,2025111130070102,202511,Sector Centro Ampliado,14,LOS MARTIRES,UPL23,Centro Histórico,7,26,5,2,2,,1,3,2,2,4,4,4,8,4,4,4,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,1,4.0,1.0,3.0,,2.0,4,4.0,2,2.0,0,0,0,0,0,0,0,4,1,0,118.714948112166,65.0991847826087
202511114,202511114001,20251111400101,2025111140010101,202511,Sector Centro Ampliado,14,LOS MARTIRES,UPL23,Centro Histórico,0,76,5,2,2,,1,3,2,2,6,6,1,8,1,7,7,,,8.0,2,1,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,6,2.0,,,,3.0,3,3.0,5,5.0,1,0,0,1,0,0,1,2,0,0,140.699197762567,154.309178743961
202511114,202511114002,20251111400201,2025111140020101,202511,Sector Centro Ampliado,14,LOS MARTIRES,UPL23,Centro Histórico,0,77,4,2,2,,6,3,2,2,1,1,1,8,1,1,1,,,1.0,1,1,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2.0,1.0,2.0,3.0,2.0,4,4.0,2,2.0,0,0,0,0,0,0,0,3,0,0,316.573194965776,231.463768115942
202511114,202511114003,20251111400301,2025111140030101,202511,Sector Centro Ampliado,14,LOS MARTIRES,UPL23,Centro Histórico,1,66,3,1,1,,2,3,2,2,4,1,2,8,2,4,4,,,8.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,6,2.0,,1.0,1.0,5.0,4,4.0,2,2.0,0,0,0,0,0,0,0,4,1,0,351.747994406418,77.1545893719807
202511114,202511114004,20251111400401,2025111140040101,202511,Sector Centro Ampliado,14,LOS MARTIRES,UPL23,Centro Histórico,0,41,6,2,2,,5,3,2,2,6,6,1,8,1,1,1,7.0,1.0,,3,2,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,1,4.0,1.0,2.0,4.0,3.0,4,4.0,3,3.0,0,0,0,0,0,0,0,4,1,0,70.3495988812836,77.1545893719807
202511114,202511114005,20251111400501,2025111140050102,202511,Sector Centro Ampliado,14,LOS MARTIRES,UPL23,Centro Histórico,1,39,4,2,2,,3,3,2,1,3,3,3,3,3,3,3,3.0,3.0,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1.0,1.0,2.0,3.0,2.0,4,4.0,3,3.0,0,0,0,0,0,0,0,4,1,0,281.398395525134,154.309178743961
202511114,202511114006,20251111400601,2025111140060101,202511,Sector Centro Ampliado,14,LOS MARTIRES,UPL23,Centro Histórico,7,61,3,1,1,,1,3,2,2,4,4,4,4,4,4,4,,,4.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,,3.0,2.0,3,3.0,2,2.0,0,0,0,0,0,0,0,3,0,0,492.447192168985,154.309178743961
202511114,202511114007,20251111400701,2025111140070103,202511,Sector Centro Ampliado,14,LOS MARTIRES,UPL23,Centro Histórico,1,54,6,1,1,,2,3,1,2,2,3,3,3,3,3,3,3.0,3.0,3.0,2,1,2.0,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,2.0,3.0,2.0,4,4.0,4,4.0,0,0,0,0,0,1,0,4,1,0,281.398395525134,77.1545893719807
202511114,202511114008,20251111400801,2025111140080101,202511,Sector Centro Ampliado,14,LOS MARTIRES,UPL23,Centro Histórico,7,60,4,1,2,,1,3,1,2,1,1,1,1,1,1,1,,,1.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,3.0,4.0,2.0,2,2.0,4,4.0,0,0,0,0,0,0,0,3,0,0,105.524398321925,77.1545893719807
