Fecha,SectorUPL,Localidad,Unidad_de_Planeamiento_Local_UPL,A6x2,A6x3,C1,D1,E1,E1x1,G1,H1,C303,sexo_jefe,Ax201,Bx201,Cx201,Dx201,Ex201,Fx201,Gx201,Hx201,Ix201,Jx201,Ax202,ind_distribuciontareas_202,Jx402,Jx403,Kx404_1,Kx404_2,Kx404_3,Kx404_4,Kx404_5,Kx404_6,Lx404_1,Lx404_2,Lx404_3,Lx404_4,Lx404_5,Lx404_6,Mx404_1,Mx404_2,Mx404_3,Mx404_4,Mx404_5,Mx404_6,Nx404_1,Nx404_2,Nx404_3,Nx404_4,Nx404_5,Nx404_6,F405,G406,IPS_dia,IPS_noche,IPSJ_A,IPSJ_C,IPSJ_E,Dx704,ICG_D,Bx704,ICG_B,Ax102,Bx102,Cx102,Dx102,Ex102,Fx102,Gx102,A101,ind_salud_101,ind_salud_102,fexp_calp_anu,fexp_calh_anu
2025-06-01,Sector Sur Oriente,Tunjuelito,Tunjuelito,0,49,3,1,1,,5,2,2,1,1,6,1,1,1,1,1,1.0,1.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,3,2,3.0,2.0,2.0,4.0,2.0,3,3.0,4,4.0,0,0,1,0,0,0,0,3,0,0,225.539636570131,177.788811953353
2025-06-01,Sector Sur Oriente,Tunjuelito,Tunjuelito,0,43,3,1,2,,3,2,2,1,4,6,4,4,4,4,4,4.0,3.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,2.0,4.0,2.0,4,4.0,3,3.0,0,0,0,0,0,0,0,4,1,0,563.849091425326,177.788811953353
2025-06-01,Sector Sur Oriente,Tunjuelito,Tunjuelito,1,68,6,2,1,,5,3,2,1,5,6,5,8,5,5,5,,,5.0,4,3,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,2.0,4.0,2.0,2,2.0,4,4.0,0,0,0,0,0,0,0,4,1,0,832.941209540034,218.864158163265
2025-06-01,Sector Sur Oriente,Tunjuelito,Tunjuelito,0,62,6,1,1,,5,3,2,1,1,6,1,8,1,1,1,,,8.0,3,2,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,2.0,4.0,2.0,2,2.0,4,4.0,0,0,0,0,0,0,0,4,1,0,277.647069846678,218.864158163265
2025-06-01,Sector Sur Oriente,Tunjuelito,Tunjuelito,0,68,2,1,1,,5,3,2,1,1,6,1,1,1,1,1,,,1.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2.0,2.0,1.0,3.0,2.0,2,2.0,4,4.0,0,0,0,0,0,0,0,3,0,0,277.647069846678,218.864158163265
2025-06-01,Sector Sur Oriente,Tunjuelito,Tunjuelito,0,47,6,1,1,,2,3,2,1,3,3,3,8,3,3,3,3.0,3.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,1,4.0,1.0,3.0,4.0,2.0,1,1.0,5,5.0,0,0,0,0,0,0,0,4,1,0,555.294139693356,218.864158163265
2025-06-01,Sector Sur Oriente,Tunjuelito,Tunjuelito,4,28,6,1,1,,1,3,2,2,5,6,5,8,5,5,5,,,5.0,5,3,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,3.0,4.0,2.0,2,2.0,4,4.0,0,0,0,0,0,0,0,4,1,0,1110.58827938671,218.864158163265
2025-06-01,Sector Sur Oriente,Tunjuelito,Tunjuelito,0,54,7,2,2,,1,3,2,2,1,6,1,1,1,1,1,,,,3,2,,,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,2.0,4.0,2.0,3,3.0,4,4.0,1,1,1,1,1,1,1,4,1,1,277.647069846678,218.864158163265
2025-06-01,Sector Sur Oriente,Tunjuelito,Tunjuelito,0,87,2,2,2,,1,3,2,2,7,7,7,7,7,7,7,,,7.0,3,2,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,4.0,4.0,4.0,2,2.0,4,4.0,0,0,0,0,0,0,0,4,1,0,277.647069846678,218.864158163265
2025-06-01,Sector Sur Oriente,Tunjuelito,Tunjuelito,0,40,5,1,1,,2,3,2,1,3,3,3,2,3,3,3,3.0,3.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,5,5.0,5.0,4.0,4.0,2.0,2,2.0,3,3.0,0,0,0,0,0,0,0,4,1,0,555.294139693356,218.864158163265
2025-06-01,Sector Sur Oriente,Tunjuelito,Tunjuelito,0,47,7,1,1,,3,3,2,1,4,4,4,4,4,4,4,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4.0,3.0,3.0,4.0,2.0,2,2.0,4,4.0,0,0,0,0,0,0,0,4,1,0,832.941209540034,218.864158163265
2025-06-01,Sector Sur Oriente,Tunjuelito,Tunjuelito,0,43,6,1,1,,2,3,2,1,4,4,4,3,4,4,4,3.0,3.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1.0,1.0,4.0,3.0,2.0,2,2.0,4,4.0,0,0,1,1,0,0,0,4,1,0,555.294139693356,218.864158163265
2025-06-01,Sector Sur Oriente,Tunjuelito,Tunjuelito,1,49,6,2,2,,2,2,2,1,3,6,3,3,3,3,3,3.0,3.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,4.0,4.0,2.0,3,3.0,4,4.0,0,0,0,0,0,0,0,4,1,0,195.986166950596,77.2461734693878
2025-06-01,Sector Sur Oriente,Tunjuelito,Tunjuelito,1,42,6,1,1,,3,2,2,2,3,7,3,8,3,3,3,3.0,3.0,,2,1,,,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,6,4.0,,4.0,4.0,2.0,2,2.0,2,2.0,0,0,0,0,0,0,0,4,1,0,195.986166950596,77.2461734693878
2025-06-01,Sector Sur Oriente,Tunjuelito,Tunjuelito,0,71,2,1,1,,6,2,2,1,7,7,7,8,7,7,7,,,7.0,3,2,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,6,3.0,,3.0,4.0,2.0,2,2.0,4,4.0,0,0,0,0,0,1,0,3,0,0,97.9930834752981,77.2461734693878
2025-06-01,Sector Sur Oriente,Tunjuelito,Tunjuelito,0,70,2,2,2,,5,2,2,2,1,7,1,1,1,1,1,,,7.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,2.0,4.0,2.0,2,2.0,4,4.0,0,0,0,0,0,0,0,4,1,0,97.9930834752981,77.2461734693878
2025-06-01,Sector Sur Oriente,Tunjuelito,Tunjuelito,1,80,3,1,1,,2,2,2,2,3,7,3,1,3,3,3,,,5.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,2.0,2.0,2.0,2,2.0,4,4.0,0,0,0,0,0,0,0,3,0,0,195.986166950596,77.2461734693878
2025-06-01,Sector Sur Oriente,Tunjuelito,Tunjuelito,0,51,2,1,1,,1,2,2,1,1,1,1,1,1,1,1,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,3.0,3.0,2.0,4,4.0,4,4.0,0,0,0,0,0,0,0,4,1,0,97.9930834752981,77.2461734693878
2025-06-01,Sector Sur Oriente,Tunjuelito,Tunjuelito,0,24,2,1,1,,1,2,2,1,1,1,1,1,1,1,1,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,3.0,4.0,4.0,4,4.0,1,1.0,0,0,0,0,0,0,0,4,1,0,97.9930834752981,77.2461734693878
2025-06-01,Sector Sur Oriente,Rafael Uribe Uribe,Rafael Uribe,0,54,1,2,2,,1,2,1,2,4,3,3,4,4,4,1,4.0,4.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,3.0,3.0,2.0,4,4.0,3,3.0,0,0,0,0,0,0,0,4,1,0,496.113098222017,129.405307686745
2025-06-01,Sector Sur Oriente,Rafael Uribe Uribe,Rafael Uribe,0,45,5,2,2,,1,2,2,2,4,4,4,3,4,4,4,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,3.0,4.0,3.0,4,4.0,4,4.0,0,0,0,0,0,0,0,4,1,0,248.056549111008,129.405307686745
2025-06-01,Sector Sur Oriente,Rafael Uribe Uribe,Rafael Uribe,0,22,2,1,2,,3,2,2,1,2,1,2,8,2,3,1,2.0,8.0,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5,4,5.0,4.0,4.0,4.0,2.0,4,4.0,4,4.0,0,0,0,0,0,0,0,4,1,0,330.742065481345,172.540410248994
2025-06-01,Sector Sur Oriente,Rafael Uribe Uribe,Rafael Uribe,0,75,2,1,1,,2,2,2,1,2,2,2,8,2,3,3,,,8.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,1,4.0,1.0,4.0,2.0,2.0,2,2.0,2,2.0,2,1,1,1,1,1,0,3,0,1,330.742065481344,129.405307686745
2025-06-01,Sector Sur Oriente,Rafael Uribe Uribe,Rafael Uribe,0,69,2,2,2,,5,2,2,2,4,4,4,8,4,4,4,4.0,4.0,4.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,4.0,2.0,2.0,4,4.0,2,2.0,0,0,1,0,0,0,0,2,0,0,496.113098222017,129.405307686745
2025-06-01,Sector Sur Oriente,Rafael Uribe Uribe,Rafael Uribe,5,63,2,2,1,,1,2,2,1,4,4,4,4,4,4,4,,,8.0,2,1,2.0,,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,2,1,2.0,1.0,2.0,4.0,2.0,2,2.0,4,4.0,0,0,0,0,0,0,0,3,0,0,165.371032740672,86.2702051244968
2025-06-01,Sector Sur Oriente,Rafael Uribe Uribe,Rafael Uribe,7,30,2,2,2,,1,2,1,1,4,4,4,8,4,4,4,4.0,4.0,8.0,2,1,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,2.0,2.0,2.0,2,2.0,4,4.0,1,1,2,3,3,3,0,3,0,2,440.989420641793,172.540410248994
2025-06-01,Sector Sur Oriente,Rafael Uribe Uribe,Rafael Uribe,1,74,4,1,1,,2,2,1,2,3,3,3,3,3,3,3,,,3.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,1,3.0,1.0,3.0,4.0,2.0,3,3.0,3,3.0,1,0,0,0,1,1,0,3,0,0,467.716052195841,182.997404809539
2025-06-01,Sector Sur Oriente,Rafael Uribe Uribe,Rafael Uribe,0,31,4,1,1,,3,2,2,1,3,3,3,3,3,3,3,3.0,3.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,1,4.0,1.0,3.0,4.0,2.0,3,3.0,2,2.0,0,0,0,0,0,0,0,4,1,0,467.716052195841,182.997404809539
2025-06-01,Sector Sur Oriente,Rafael Uribe Uribe,Rafael Uribe,0,33,6,2,3,,1,2,2,2,6,1,6,8,6,1,1,6.0,6.0,,1,1,,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,3,3.0,3.0,2.0,2.0,3.0,3,3.0,2,2.0,0,0,0,0,0,0,0,5,1,0,233.85802609792,182.997404809539
2025-06-01,Sector Sur Oriente,Rafael Uribe Uribe,Rafael Uribe,0,41,6,2,2,,1,2,2,2,1,1,1,8,1,1,1,,,1.0,3,2,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,1,3.0,1.0,2.0,2.0,2.0,4,4.0,4,4.0,1,0,1,1,1,1,0,3,0,1,935.432104391681,182.997404809539
2025-06-01,Sector Sur Oriente,Rafael Uribe Uribe,Rafael Uribe,0,53,2,1,1,,1,2,2,1,1,1,1,1,1,1,1,,,,1,1,2.0,,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,3,3.0,3.0,3.0,3.0,3.0,3,3.0,3,3.0,0,0,1,1,0,0,1,4,1,0,233.85802609792,182.997404809539
2025-06-01,Sector Sur Oriente,Rafael Uribe Uribe,Rafael Uribe,5,63,2,2,2,,1,2,2,1,4,4,4,8,4,4,4,,,4.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4,1,4.0,1.0,4.0,4.0,4.0,2,2.0,4,4.0,1,0,0,0,0,0,0,4,1,0,701.574078293761,182.997404809539
2025-06-01,Sector Sur Oriente,Rafael Uribe Uribe,Rafael Uribe,1,48,5,1,1,,3,2,2,2,1,2,3,8,3,3,3,3.0,3.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,4.0,2.0,4.0,4,4.0,4,4.0,0,0,0,0,0,0,0,4,1,0,467.716052195841,182.997404809539
2025-06-01,Sector Sur Oriente,Rafael Uribe Uribe,Rafael Uribe,0,50,4,2,2,,1,2,2,2,4,4,4,4,4,4,4,,,4.0,3,2,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,3.0,2.0,2.0,2.0,4.0,4,4.0,4,4.0,0,0,0,0,0,0,0,4,1,0,467.716052195841,182.997404809539
2025-06-01,Sector Sur Oriente,Rafael Uribe Uribe,Rafael Uribe,0,45,5,1,1,,1,2,2,1,1,1,1,8,1,1,1,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4.0,3.0,2.0,2.0,2.0,1,1.0,3,3.0,0,0,0,0,0,0,0,4,1,0,233.85802609792,182.997404809539
2025-06-01,Sector Sur Oriente,Rafael Uribe Uribe,Rafael Uribe,0,39,6,2,3,,5,2,2,2,1,1,4,8,1,1,1,7.0,1.0,,1,1,,,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,3,3.0,3.0,3.0,3.0,3.0,4,4.0,3,3.0,0,0,0,0,0,0,0,4,1,0,233.85802609792,182.997404809539
2025-06-01,Sector Sur Oriente,Rafael Uribe Uribe,Rafael Uribe,0,40,6,2,2,,5,2,2,2,1,1,1,8,1,1,1,1.0,1.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4.0,3.0,4.0,4.0,2.0,4,4.0,4,4.0,0,0,0,0,0,1,0,4,1,0,233.85802609792,182.997404809539
2025-06-01,Sector Sur Oriente,Rafael Uribe Uribe,Rafael Uribe,0,45,3,1,4,,6,2,2,1,1,1,1,8,1,1,1,,,,2,1,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,2.0,2.0,2.0,3,3.0,2,2.0,0,0,0,1,0,1,0,4,1,0,233.85802609792,182.997404809539
2025-06-01,Sector Sur Oriente,Rafael Uribe Uribe,Rafael Uribe,0,75,3,2,2,,6,2,2,2,1,1,1,8,1,1,1,,,1.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,2.0,2.0,2.0,4,4.0,4,4.0,0,1,0,0,0,0,0,3,0,0,233.85802609792,182.997404809539
2025-06-01,Sector Sur Oriente,Rafael Uribe Uribe,Rafael Uribe,7,38,4,2,2,,1,2,2,2,4,4,4,8,4,4,4,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,3.0,4.0,4.0,4,4.0,4,4.0,0,0,0,0,0,0,0,4,1,0,467.716052195841,182.997404809539
2025-06-01,Sector Sur Oriente,Rafael Uribe Uribe,Rafael Uribe,1,72,6,2,2,,3,2,1,1,2,2,2,8,3,3,3,,,3.0,1,1,,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,6,2.0,,2.0,4.0,2.0,4,4.0,4,4.0,0,0,0,0,0,0,0,4,1,0,467.716052195841,182.997404809539
2025-06-01,Sector Sur Oriente,Rafael Uribe Uribe,Rafael Uribe,0,30,4,2,2,,2,2,2,2,3,3,3,8,3,3,3,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,4.0,4.0,4.0,4,4.0,4,4.0,0,0,0,0,0,0,0,4,1,0,467.716052195841,182.997404809539
2025-06-01,Sector Sur Oriente,Rafael Uribe Uribe,Rafael Uribe,0,35,6,1,1,,1,2,2,1,1,1,1,1,1,1,1,,,,3,2,,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,2.0,2.0,1.0,4,4.0,4,4.0,0,0,0,0,0,0,0,5,1,0,233.85802609792,182.997404809539
2025-06-01,Sector Sur Oriente,Rafael Uribe Uribe,Rafael Uribe,0,70,4,2,2,,6,2,2,2,1,1,1,8,7,1,1,,,7.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,4.0,2.0,2.0,2,2.0,4,4.0,0,0,0,0,0,0,0,4,1,0,233.85802609792,182.997404809539
2025-06-01,Sector Sur Oriente,Rafael Uribe Uribe,Rafael Uribe,0,38,5,2,2,,5,2,2,2,1,1,1,8,1,1,1,1.0,1.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4.0,3.0,2.0,2.0,2.0,4,4.0,4,4.0,0,0,0,0,0,1,0,4,1,0,233.85802609792,182.997404809539
2025-06-01,Sector Sur Oriente,Rafael Uribe Uribe,Rafael Uribe,1,77,3,2,2,,3,2,2,1,3,3,3,3,3,3,1,,,8.0,2,1,,,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,3,3,3,1,3,0,0,3,0,2,707.420528946209,276.783574774427
2025-06-01,Sector Sur Oriente,Rafael Uribe Uribe,Rafael Uribe,2,22,3,2,2,,1,2,2,2,4,4,4,8,4,4,1,4.0,4.0,,1,1,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,1,4.0,1.0,3.0,3.0,2.0,2,2.0,2,2.0,0,0,0,0,0,0,0,4,1,0,795.848095064485,207.58768108082
2025-06-01,Sector Sur Oriente,Rafael Uribe Uribe,Rafael Uribe,0,20,3,2,2,,3,2,2,2,1,3,1,8,1,3,3,3.0,8.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2.0,1.0,1.0,4.0,1.0,2,2.0,2,2.0,0,0,0,0,0,0,0,4,1,0,530.565396709657,207.58768108082
2025-06-01,Sector Sur Oriente,Rafael Uribe Uribe,Rafael Uribe,0,28,6,2,2,,1,2,2,2,1,1,1,8,1,1,1,,,,3,2,,,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,4.0,1.0,4.0,3.0,2.0,4,4.0,3,3.0,0,0,0,0,0,0,0,4,1,0,353.710264473104,276.783574774427
2025-06-01,Sector Sur Oriente,Rafael Uribe Uribe,Rafael Uribe,0,59,2,1,1,,1,2,2,1,1,1,1,8,1,1,1,,,,3,2,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4.0,3.0,4.0,4.0,2.0,4,4.0,4,4.0,0,0,0,0,0,0,0,4,1,0,353.710264473104,276.783574774427
2025-06-01,Sector Sur Oriente,Rafael Uribe Uribe,Rafael Uribe,0,51,3,1,1,,2,2,2,1,4,4,4,8,4,4,4,4.0,4.0,4.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,3.0,2.0,2.0,3.0,3.0,3,3.0,1,1.0,0,0,0,0,0,0,0,4,1,0,1591.69619012897,415.175362161641
2025-06-01,Sector Sur Oriente,Rafael Uribe Uribe,Rafael Uribe,0,40,3,1,1,,1,2,1,1,1,1,1,8,1,1,1,,,,3,2,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,3,3.0,3.0,1.0,3.0,3.0,2,2.0,2,2.0,1,1,1,0,1,1,1,4,1,1,353.710264473104,276.783574774427
2025-06-01,Sector Sur Oriente,Rafael Uribe Uribe,Rafael Uribe,5,73,1,2,2,,1,2,2,1,4,4,4,8,4,4,4,,,4.0,2,1,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4.0,3.0,1.0,3.0,2.0,3,3.0,3,3.0,0,0,0,0,0,0,0,4,1,0,1591.69619012897,415.175362161641
2025-06-01,Sector Sur Oriente,Usme,Rafael Uribe,0,74,2,2,2,,1,2,2,2,1,5,4,8,1,5,5,,,5.0,6,2,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,6,5.0,,4.0,1.0,2.0,4,4.0,4,4.0,0,0,0,0,1,0,0,1,0,0,485.403209205798,240.13594982804
2025-06-01,Sector Sur Oriente,Usme,Rafael Uribe,0,44,4,1,1,,1,2,2,1,5,1,4,8,5,1,1,5.0,1.0,1.0,2,1,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4.0,3.0,4.0,4.0,2.0,4,4.0,3,3.0,0,0,0,0,0,0,0,5,1,0,485.403209205798,240.13594982804
2025-06-01,Sector Sur Oriente,Usme,Rafael Uribe,1,75,2,2,2,,2,2,2,1,2,1,2,2,2,1,1,,,8.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4.0,3.0,4.0,2.0,3.0,4,4.0,5,5.0,0,0,0,0,0,0,0,3,0,0,485.403209205798,240.13594982804
2025-06-01,Sector Sur Oriente,Usme,Rafael Uribe,0,64,1,1,1,,1,2,1,1,1,8,1,1,1,1,1,,,8.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,6,1.0,,1.0,1.0,1.0,5,5.0,1,1.0,1,1,0,0,0,1,0,4,1,0,182.026203452174,180.10196237103
2025-06-01,Sector Sur Oriente,Usme,Rafael Uribe,0,36,3,2,2,,3,2,2,2,3,8,3,8,3,3,3,3.0,3.0,,1,1,,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,,,,3,3.0,1,1.0,0,0,0,0,0,0,0,4,1,0,364.052406904348,180.10196237103
2025-06-01,Sector Sur Oriente,Usme,Rafael Uribe,1,63,1,1,1,,3,2,2,2,1,8,1,1,1,2,2,,,8.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,3,3.0,3.0,4.0,2.0,4.0,5,5.0,5,5.0,0,0,0,0,1,1,0,4,1,0,728.104813808696,360.203924742059
2025-06-01,Sector Sur Oriente,Usme,Rafael Uribe,2,25,4,1,1,,1,2,2,2,1,8,1,8,1,1,1,,,5.0,4,3,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,1.0,1.0,1.0,5,5.0,5,5.0,0,0,0,0,0,1,0,3,0,0,2427.01604602899,600.339874570099
2025-06-01,Sector Sur Oriente,Usme,Rafael Uribe,2,18,4,1,1,,1,2,2,2,4,8,4,8,1,1,2,,,,2,1,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,6,3.0,,1.0,2.0,1.0,5,5.0,1,1.0,0,0,0,0,0,0,0,4,1,0,728.104813808696,480.271899656079
2025-06-01,Sector Sur Oriente,Usme,Rafael Uribe,0,35,4,2,2,,3,2,2,2,1,2,4,8,1,3,3,4.0,4.0,,4,3,,,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4,6,4.0,,2.0,1.0,4.0,4,4.0,1,1.0,0,0,0,0,0,1,0,4,1,0,606.754011507247,240.13594982804
2025-06-01,Sector Sur Oriente,Usme,Rafael Uribe,0,73,2,2,2,,6,2,1,2,1,8,1,1,1,1,1,,,7.0,3,2,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,6,3.0,,4.0,4.0,2.0,4,4.0,4,4.0,2,1,0,0,0,1,0,4,1,0,242.701604602899,240.13594982804
2025-06-01,Sector Sur Oriente,Usme,Rafael Uribe,2,22,5,1,1,,1,2,2,2,1,8,1,8,1,1,1,,,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,3.0,1.0,1.0,4,4.0,1,1.0,1,0,0,0,1,0,0,3,0,0,323.602139470532,160.090633218693
2025-06-01,Sector Sur Oriente,Usme,Rafael Uribe,0,79,2,1,1,,2,2,2,1,3,1,2,2,3,3,3,,,8.0,6,2,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,6,5.0,,4.0,2.0,4.0,4,4.0,5,5.0,0,0,0,0,0,0,0,3,0,0,323.602139470532,160.090633218693
2025-06-01,Sector Sur Oriente,Usme,Rafael Uribe,0,69,1,1,1,,6,2,2,1,5,1,5,8,4,5,1,,,5.0,1,1,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,3,3.0,3.0,1.0,2.0,2.0,5,5.0,1,1.0,0,0,1,0,1,0,0,3,0,0,323.602139470532,160.090633218693
2025-06-01,Sector Sur Oriente,Usme,Rafael Uribe,2,20,5,2,2,,1,2,2,1,4,1,4,8,4,4,1,5.0,8.0,,2,1,,,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,4,5.0,4.0,1.0,4.0,1.0,5,5.0,1,1.0,0,0,0,0,0,0,0,4,1,0,161.801069735266,80.0453166093466
